ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,EquityFlag,TaxType,BenchmarkFlag,PerformanceType,Description,MTD,QTD,YTD,PriorYear,PriorTwoYear,PriorThreeYear,PriorFourYear,PriorFiveYear,PriorSevenYear,PriorTenYear,CYPriorYear,CYPriorTwoYear,CYPriorThreeYear,CYPriorFourYear,CYPriorFiveYear,CYPriorSixYear,CYPriorSevenYear,CYPriorEightYear,CYPriorNineYear,CYPriorTenYear,CYPriorElevenYear,CYPriorTwelveYear,SinceInceptionReturn,InceptionDate,ValueAdded,Risk,TrackingError,InfoRatio,PriorThreeMonth,PriorSixMonth,PriorNineMonth
"USTR10001","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.00,1.20,13.51,13.51,14.22,8.25,8.20,7.55,0.00,0.00,,,,,,,,,,,,,13.51,"2021-01-01",,,,,,,
"USTR10001","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.00,1.20,13.51,12.89,13.94,7.96,7.95,7.22,0.00,0.00,,,,,,,,,,,,,13.51,"2021-01-01",,,,,,,
"USTR10002","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.05,1.14,11.77,11.77,12.63,7.46,7.32,6.77,0.00,0.00,,,,,,,,,,,,,11.77,"2021-01-01",,,,,,,
"USTR10002","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.05,1.14,11.77,11.85,12.70,7.42,7.27,6.65,0.00,0.00,,,,,,,,,,,,,11.77,"2021-01-01",,,,,,,
"USTR10004","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.01,1.38,14.51,14.51,14.84,8.67,8.41,0.00,0.00,0.00,,,,,,,,,,,,,14.51,"2021-01-01",,,,,,,
"USTR10004","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.01,1.38,14.51,13.82,14.53,8.28,8.24,0.00,0.00,0.00,,,,,,,,,,,,,14.51,"2021-01-01",,,,,,,
"USTR10006","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.01,1.29,11.99,11.99,12.47,7.47,7.24,0.00,0.00,0.00,,,,,,,,,,,,,11.99,"2021-01-01",,,,,,,
"USTR10006","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.01,1.29,11.99,11.46,12.17,7.15,7.00,0.00,0.00,0.00,,,,,,,,,,,,,11.99,"2021-01-01",,,,,,,
"USTR100960","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",1.47,5.87,1.71,1.71,7.69,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1.71,"2021-01-01",,,,,,,
"USTR100960","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",1.47,5.87,1.71,7.11,10.66,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1.71,"2021-01-01",,,,,,,
"USTR1025","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.22,0.36,0.36,,,,,,,,,,,,,0.00,"2021-01-01",,,,,,,
"USTR1025","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.00,0.00,0.00,3.16,3.37,2.77,2.18,1.91,1.53,1.39,,,,,,,,,,,,,0.00,"2021-01-01",,,,,,,
"USTR1055","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.16,1.49,9.73,9.73,10.59,6.62,6.27,5.85,5.40,4.92,,,,,,,,,,,,,9.73,"2021-01-01",,,,,,,
"USTR1055","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.16,1.49,9.73,9.65,10.27,6.30,6.00,5.52,5.23,4.76,,,,,,,,,,,,,9.73,"2021-01-01",,,,,,,
"USTR107190","2020-12-31","N","USTR",1,,,"Y","Gross Total Return","Total Return",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2021-01-01",,,,,,,
"USTR107449","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.50,0.97,5.83,5.83,6.74,4.76,4.33,0.00,0.00,0.00,,,,,,,,,,,,,5.83,"2021-01-01",,,,,,,
"USTR107449","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.50,0.97,5.83,6.43,6.62,4.67,4.03,0.00,0.00,0.00,,,,,,,,,,,,,5.83,"2021-01-01",,,,,,,
"USTR109195","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-1.14,-2.96,17.89,17.89,16.32,9.91,0.00,0.00,0.00,0.00,,,,,,,,,,,,,17.89,"2021-01-01",,,,,,,
"USTR109195","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-1.14,-2.96,17.89,17.70,16.26,9.88,0.00,0.00,0.00,0.00,,,,,,,,,,,,,17.89,"2021-01-01",,,,,,,
"USTR109433","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",1.57,6.06,2.73,2.73,8.20,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2.73,"2021-01-01",,,,,,,
"USTR109433","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",1.57,6.06,2.73,7.11,10.66,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2.73,"2021-01-01",,,,,,,
"USTR109553","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-1.07,-2.83,17.52,17.52,16.10,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,17.52,"2021-01-01",,,,,,,
"USTR109553","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-1.07,-2.83,17.52,17.55,16.14,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,17.52,"2021-01-01",,,,,,,
"USTR109670","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.41,0.92,8.56,8.56,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,8.56,"2021-01-01",,,,,,,
"USTR109670","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.41,0.92,8.56,7.51,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,8.56,"2021-01-01",,,,,,,
"USTR11000","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.44,1.01,8.03,8.03,8.67,5.76,5.44,4.93,0.00,0.00,,,,,,,,,,,,,8.03,"2021-01-01",,,,,,,
"USTR11000","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.44,1.01,8.03,7.51,8.11,5.34,4.89,4.26,0.00,0.00,,,,,,,,,,,,,8.03,"2021-01-01",,,,,,,
"USTR111505","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.38,0.96,8.38,8.38,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,8.38,"2021-01-01",,,,,,,
"USTR111505","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.38,0.96,8.38,7.51,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,8.38,"2021-01-01",,,,,,,
"USTR111970","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.14,0.69,17.79,17.79,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,17.79,"2021-01-01",,,,,,,
"USTR111970","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.14,0.69,17.79,15.96,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,17.79,"2021-01-01",,,,,,,
"USTR113705","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.28,0.57,16.25,16.25,16.06,9.23,0.00,0.00,0.00,0.00,,,,,,,,,,,,,16.25,"2021-01-01",,,,,,,
"USTR113705","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.28,0.57,16.25,15.68,15.93,8.98,0.00,0.00,0.00,0.00,,,,,,,,,,,,,16.25,"2021-01-01",,,,,,,
"USTR114638","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.08,0.59,7.65,7.65,8.03,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,7.65,"2021-01-01",,,,,,,
"USTR114638","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.08,0.59,7.65,7.65,8.03,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,7.65,"2021-01-01",,,,,,,
"USTR117075","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.42,1.06,8.56,8.56,9.04,5.98,0.00,0.00,0.00,0.00,,,,,,,,,,,,,8.56,"2021-01-01",,,,,,,
"USTR117075","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.42,1.06,8.56,7.51,8.11,5.34,0.00,0.00,0.00,0.00,,,,,,,,,,,,,8.56,"2021-01-01",,,,,,,
"USTR117383","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.34,0.87,8.47,8.47,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,8.47,"2021-01-01",,,,,,,
"USTR117383","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.34,0.87,8.47,7.51,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,8.47,"2021-01-01",,,,,,,
"USTR117740","2020-12-31","N","USTR",1,,,"Y","Gross Total Return","Total Return",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2021-01-01",,,,,,,
"USTR118454","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.11,0.98,14.45,14.45,14.45,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,14.45,"2021-01-01",,,,,,,
"USTR118454","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.11,0.98,14.45,13.47,14.06,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,14.45,"2021-01-01",,,,,,,
"USTR118704","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.54,1.18,3.49,3.49,4.79,3.83,0.00,0.00,0.00,0.00,,,,,,,,,,,,,3.49,"2021-01-01",,,,,,,
"USTR118704","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.54,1.18,3.49,3.33,3.68,2.98,0.00,0.00,0.00,0.00,,,,,,,,,,,,,3.49,"2021-01-01",,,,,,,
"USTR119230","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.11,0.91,16.42,16.42,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,16.42,"2021-01-01",,,,,,,
"USTR119230","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.11,0.91,16.42,14.50,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,16.42,"2021-01-01",,,,,,,
"USTR124648","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.16,0.27,7.95,7.95,8.28,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,7.95,"2021-01-01",,,,,,,
"USTR124648","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.16,0.27,7.95,7.10,7.31,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,7.95,"2021-01-01",,,,,,,
"USTR125580","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.25,0.79,15.09,15.09,15.31,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,15.09,"2021-01-01",,,,,,,
"USTR125580","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.25,0.79,15.09,15.09,15.31,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,15.09,"2021-01-01",,,,,,,
"USTR125587","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.10,1.26,13.11,13.11,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,13.11,"2021-01-01",,,,,,,
"USTR125587","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.10,1.26,13.11,12.80,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,13.11,"2021-01-01",,,,,,,
"USTR126261","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.04,1.10,12.23,12.23,12.96,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,12.23,"2021-01-01",,,,,,,
"USTR126261","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.04,1.10,12.23,11.77,12.44,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,12.23,"2021-01-01",,,,,,,
"USTR126950","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.06,0.94,13.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,13.82,"2021-01-01",,,,,,,
"USTR126950","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.06,0.94,13.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,13.82,"2021-01-01",,,,,,,
"USTR126967","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.51,1.19,4.20,4.20,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4.20,"2021-01-01",,,,,,,
"USTR126967","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.51,1.19,4.20,3.33,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4.20,"2021-01-01",,,,,,,
"USTR127319","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.42,0.94,5.19,5.19,7.41,4.91,0.00,0.00,0.00,0.00,,,,,,,,,,,,,5.19,"2021-01-01",,,,,,,
"USTR127319","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.42,0.94,5.19,7.51,8.11,5.34,0.00,0.00,0.00,0.00,,,,,,,,,,,,,5.19,"2021-01-01",,,,,,,
"USTR127450","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.59,1.36,4.63,4.63,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4.63,"2021-01-01",,,,,,,
"USTR127450","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.59,1.36,4.63,3.33,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4.63,"2021-01-01",,,,,,,
"USTR1294","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.25,1.01,8.59,8.59,9.45,5.98,5.51,5.04,4.58,4.47,,,,,,,,,,,,,8.59,"2021-01-01",,,,,,,
"USTR1294","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.25,1.01,8.59,8.93,9.32,5.97,5.47,4.98,4.42,4.19,,,,,,,,,,,,,8.59,"2021-01-01",,,,,,,
"USTR129577","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.07,1.17,14.87,14.87,14.47,8.60,8.38,0.00,0.00,0.00,,,,,,,,,,,,,14.87,"2021-01-01",,,,,,,
"USTR129577","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.07,1.17,14.87,13.16,13.68,7.91,7.90,0.00,0.00,0.00,,,,,,,,,,,,,14.87,"2021-01-01",,,,,,,
"USTR130625","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.26,0.44,16.14,16.14,16.02,9.18,0.00,0.00,0.00,0.00,,,,,,,,,,,,,16.14,"2021-01-01",,,,,,,
"USTR130625","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.26,0.44,16.14,15.39,15.53,8.76,0.00,0.00,0.00,0.00,,,,,,,,,,,,,16.14,"2021-01-01",,,,,,,
"USTR132672","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.39,0.96,8.36,8.36,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,8.36,"2021-01-01",,,,,,,
"USTR132672","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.39,0.96,8.36,7.51,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,8.36,"2021-01-01",,,,,,,
"USTR132835","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.23,1.59,9.79,9.79,10.94,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,9.79,"2021-01-01",,,,,,,
"USTR132835","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.23,1.59,9.79,10.14,10.83,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,9.79,"2021-01-01",,,,,,,
"USTR132853","2020-12-31","N","USTR",1,,,"Y","Gross Total Return","Total Return",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2021-01-01",,,,,,,
"USTR134322","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",1.40,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2021-01-01",,,,,,,
"USTR134322","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",1.40,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2021-01-01",,,,,,,
"USTR135460","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2021-01-01",,,,,,,
"USTR135460","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2021-01-01",,,,,,,
"USTR137996","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.17,0.76,14.63,14.63,14.97,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,14.63,"2021-01-01",,,,,,,
"USTR137996","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.17,0.76,14.63,14.43,14.80,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,14.63,"2021-01-01",,,,,,,
"USTR138014","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.37,0.80,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,9.09,"2021-01-01",,,,,,,
"USTR138014","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.37,0.80,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,9.09,"2021-01-01",,,,,,,
"USTR140702","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.09,0.98,12.50,12.50,13.01,7.65,7.44,0.00,0.00,0.00,,,,,,,,,,,,,12.50,"2021-01-01",,,,,,,
"USTR140702","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.09,0.98,12.50,11.86,12.67,7.32,7.20,0.00,0.00,0.00,,,,,,,,,,,,,12.50,"2021-01-01",,,,,,,
"USTR140989","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.22,1.58,10.66,10.66,11.75,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,10.66,"2021-01-01",,,,,,,
"USTR140989","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.22,1.58,10.66,11.08,11.80,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,10.66,"2021-01-01",,,,,,,
"USTR1410","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.43,0.89,6.07,6.07,6.72,4.69,4.27,3.96,3.47,3.40,,,,,,,,,,,,,6.07,"2021-01-01",,,,,,,
"USTR1410","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.43,0.89,6.07,6.43,6.62,4.67,4.03,3.64,3.19,3.11,,,,,,,,,,,,,6.07,"2021-01-01",,,,,,,
"USTR141082","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.12,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2021-01-01",,,,,,,
"USTR141082","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.12,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2021-01-01",,,,,,,
"USTR141116","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.16,0.74,14.76,14.76,14.73,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,14.76,"2021-01-01",,,,,,,
"USTR141116","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.16,0.74,14.76,14.19,14.39,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,14.76,"2021-01-01",,,,,,,
"USTR142736","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.57,1.34,4.37,4.37,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4.37,"2021-01-01",,,,,,,
"USTR142736","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.57,1.34,4.37,3.33,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4.37,"2021-01-01",,,,,,,
"USTR143106","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.00,0.00,0.00,0.00,0.00,-0.93,1.10,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2021-01-01",,,,,,,
"USTR143106","2020-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.00,0.00,0.00,12.34,12.97,7.47,7.59,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2021-01-01",,,,,,,
"USTR143952","2020-12-31","N","USTR",1,,,"Y","Gross Total Return","Total Return",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2021-01-01",,,,,,,
"USTR144831","2020-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.44,4.89,16.45,16.45,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,16.45,"2021-01-01",,,,,,,
