ProductID, PeriodDate, AdhocFlag, LineofBusinessCode, SortOrder, EquityFlag, TaxType, BenchmarkFlag, PerformanceType, Description, MTD, QTD, YTD, PriorYear, PriorTwoYear, PriorThreeYear, PriorFourYear, PriorFiveYear, PriorSevenYear, PriorTenYear, CYPriorYear, CYPriorTwoYear, CYPriorThreeYear, CYPriorFourYear, CYPriorFiveYear, CYPriorSixYear, CYPriorSevenYear, CYPriorEightYear, CYPriorNineYear, CYPriorTenYear, CYPriorElevenYear, CYPriorTwelveYear, SinceInceptionReturn, InceptionDate, ValueAdded, Risk, TrackingError, InfoRatio, PriorThreeMonth, PriorSixMonth, PriorNineMonth, CurrentQuarter, 
"USTR3165", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3165", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3218", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3218", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3219", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3219", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3230", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3230", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3248", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3248", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3255", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3255", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3281", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3281", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3327", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3327", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3329", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3329", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3369", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3369", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3434", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3434", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR346", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR346", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3618", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3618", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3699", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3699", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3716", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3716", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3717", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3717", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3742", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3742", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3773", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3773", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3774", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3774", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3841", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3841", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3845", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3845", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3865", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3865", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3871", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3871", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3906", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3906", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3908", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3908", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3911", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3911", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3915", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3915", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3919", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3920", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR3920", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR402", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR402", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4048", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4048", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4049", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4049", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4079", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4079", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4089", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4089", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4090", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4090", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4091", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4091", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4115", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4115", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4142", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4142", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR415", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR415", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR416", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR416", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4264", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4264", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4265", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4265", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4266", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4266", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4294", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4294", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4305", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4305", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4306", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4306", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4327", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4327", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4372", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4372", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4405", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4405", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4412", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4412", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4419", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4419", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4429", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4429", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4430", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR4430", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR486", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR486", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR683", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR683", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR69", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR69", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR70", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR70", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR72", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR72", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR76", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR76", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR765", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR765", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR81", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR81", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR855", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR855", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR89", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR89", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR908", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR908", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR941", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR941", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR95", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR95", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR999", "2020-12-31", "N", "USTR", 1, , , "N", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
"USTR999", "2020-12-31", "N", "USTR", 2, , , "Y", , , 0, 0, 0, , 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , "0", "2021-01-01", , , , , , , , 0, 
